Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
405014,10.02,-1.23,1.51,-0.02,-0.08,-0.03,fall_forward
405034,10.01,-1.24,1.36,-0.03,-0.08,-0.03,fall_forward
405054,10.05,-1.24,1.38,-0.02,-0.07,-0.02,fall_forward
405074,10.19,-1.21,1.50,-0.01,-0.05,-0.03,fall_forward
405094,10.24,-1.31,1.57,0.00,-0.04,-0.02,fall_forward
405114,10.07,-1.32,1.57,0.01,-0.01,-0.02,fall_forward
405134,9.97,-1.34,1.49,0.02,0.00,-0.02,fall_forward
405154,9.91,-1.31,1.46,0.03,-0.02,-0.02,fall_forward
405174,9.82,-1.27,1.55,0.05,-0.03,-0.02,fall_forward
405194,9.96,-1.21,1.58,0.03,-0.01,-0.03,fall_forward
405214,10.06,-1.14,1.57,0.02,-0.01,-0.02,fall_forward
405234,10.10,-1.28,1.49,0.06,-0.01,-0.01,fall_forward
405254,9.91,-1.28,1.87,0.06,-0.02,-0.02,fall_forward
405274,9.93,-1.24,1.52,0.04,-0.03,-0.02,fall_forward
405294,9.95,-1.19,1.52,0.05,-0.06,-0.02,fall_forward
405314,9.96,-1.28,1.50,0.04,-0.05,-0.03,fall_forward
405334,9.95,-1.24,1.55,0.04,-0.03,-0.03,fall_forward
405354,10.01,-1.23,1.59,0.04,-0.02,-0.03,fall_forward
405374,9.99,-1.19,1.58,0.04,-0.03,-0.03,fall_forward
405394,9.98,-1.22,1.72,0.03,-0.03,-0.03,fall_forward
405414,10.09,-1.18,1.57,0.03,-0.04,-0.04,fall_forward
405434,10.09,-1.17,1.70,0.01,-0.02,-0.04,fall_forward
405454,9.96,-1.24,1.60,0.00,0.00,-0.04,fall_forward
405474,9.96,-1.24,1.59,0.01,-0.01,-0.04,fall_forward
405494,9.94,-1.19,1.61,-0.00,-0.00,-0.04,fall_forward
405514,9.91,-1.23,1.52,0.00,-0.03,-0.04,fall_forward
405534,9.99,-1.21,1.61,-0.01,-0.02,-0.05,fall_forward
405554,10.07,-1.24,1.66,-0.01,-0.01,-0.05,fall_forward
405574,10.02,-1.25,1.62,-0.02,-0.02,-0.05,fall_forward
405594,10.05,-1.27,1.58,-0.01,-0.01,-0.06,fall_forward
405614,9.96,-1.22,1.57,-0.01,-0.03,-0.05,fall_forward
405634,9.97,-1.19,1.61,-0.02,-0.02,-0.05,fall_forward
405654,9.96,-1.21,1.61,-0.01,-0.01,-0.05,fall_forward
405674,10.06,-1.21,1.61,-0.00,-0.02,-0.04,fall_forward
405694,10.02,-1.21,1.57,-0.00,-0.02,-0.04,fall_forward
405714,10.01,-1.23,1.54,-0.01,-0.02,-0.03,fall_forward
405734,9.97,-1.27,1.52,0.00,-0.01,-0.03,fall_forward
405754,9.97,-1.21,1.56,0.01,-0.01,-0.03,fall_forward
405774,10.05,-1.21,1.55,0.00,-0.02,-0.03,fall_forward
405797,10.03,-1.28,1.65,0.01,-0.02,-0.02,fall_forward
405816,9.94,-1.27,1.66,0.00,-0.02,-0.03,fall_forward
405836,10.00,-1.21,1.63,-0.00,-0.01,-0.02,fall_forward
405856,9.96,-1.23,1.58,-0.01,-0.02,-0.02,fall_forward
405876,9.92,-1.24,1.47,0.01,-0.01,-0.03,fall_forward
405896,9.98,-1.22,1.60,-0.00,-0.00,-0.03,fall_forward
405916,9.91,-1.23,1.65,-0.02,-0.01,-0.02,fall_forward
405936,10.01,-1.25,1.57,-0.00,-0.03,-0.02,fall_forward
405956,9.92,-1.24,1.78,-0.02,-0.03,-0.03,fall_forward
405976,9.93,-1.20,1.53,-0.02,-0.04,-0.03,fall_forward
405996,10.01,-1.24,1.56,-0.02,-0.05,-0.03,fall_forward
406016,9.98,-1.20,1.54,-0.03,-0.04,-0.04,fall_forward
406036,9.94,-1.21,1.54,-0.03,-0.05,-0.03,fall_forward
406056,10.01,-1.20,1.53,-0.05,-0.03,-0.03,fall_forward
406076,10.00,-1.10,1.60,-0.05,-0.03,-0.03,fall_forward
406096,9.95,-1.21,1.67,-0.07,-0.05,-0.03,fall_forward
406116,9.95,-1.25,1.57,-0.07,-0.06,-0.03,fall_forward
406136,9.96,-1.17,1.54,-0.07,-0.04,-0.03,fall_forward
406156,9.98,-1.19,1.51,-0.06,-0.02,-0.02,fall_forward
406176,10.03,-1.25,1.64,-0.05,-0.01,-0.03,fall_forward
406196,9.88,-1.25,1.60,-0.05,-0.01,-0.03,fall_forward
406216,9.95,-1.23,1.52,-0.05,-0.04,-0.03,fall_forward
406236,10.03,-1.26,1.63,-0.05,-0.05,-0.03,fall_forward
406256,10.10,-1.22,1.58,-0.05,-0.06,-0.03,fall_forward
406276,10.06,-1.23,1.51,-0.05,-0.04,-0.03,fall_forward
406296,10.02,-1.24,1.43,-0.05,-0.02,-0.03,fall_forward
406316,9.98,-1.19,1.50,-0.05,-0.00,-0.03,fall_forward
406336,9.95,-1.30,1.57,-0.04,-0.02,-0.04,fall_forward
406356,9.99,-1.35,1.60,-0.03,-0.04,-0.04,fall_forward
406376,9.97,-1.29,1.60,-0.04,-0.03,-0.04,fall_forward
406396,9.96,-1.23,1.61,-0.03,-0.04,-0.04,fall_forward
406418,10.06,-1.34,1.59,-0.03,-0.03,-0.05,fall_forward
406437,10.04,-1.30,1.46,-0.05,-0.02,-0.04,fall_forward
406457,9.97,-1.21,1.57,-0.05,-0.03,-0.04,fall_forward
406477,10.05,-1.21,1.50,-0.05,-0.02,-0.04,fall_forward
406497,10.00,-1.20,1.57,-0.06,-0.00,-0.03,fall_forward
406517,9.84,-1.18,1.53,-0.05,-0.02,-0.04,fall_forward
406537,9.94,-1.25,1.55,-0.05,-0.04,-0.03,fall_forward
406557,10.00,-1.16,1.52,-0.06,-0.03,-0.03,fall_forward
406577,10.01,-1.37,1.54,-0.05,-0.03,-0.03,fall_forward
406597,9.98,-1.31,1.58,-0.04,-0.03,-0.02,fall_forward
406617,10.03,-1.28,1.54,-0.03,-0.03,-0.02,fall_forward
406637,10.03,-1.23,1.52,-0.03,-0.01,-0.03,fall_forward
406657,10.10,-1.23,1.45,-0.04,-0.01,-0.03,fall_forward
406677,9.95,-1.26,1.47,-0.04,0.00,-0.03,fall_forward
406697,9.89,-1.18,1.56,-0.06,0.03,-0.03,fall_forward
406720,9.95,-1.08,1.53,-0.05,0.00,-0.03,fall_forward
406739,9.95,-1.27,1.80,-0.02,-0.04,-0.03,fall_forward
406759,10.04,-1.25,1.70,-0.06,-0.04,-0.04,fall_forward
406779,10.03,-1.23,1.48,-0.06,-0.03,-0.04,fall_forward
406799,9.95,-1.20,1.34,-0.05,-0.01,-0.04,fall_forward
406819,9.87,-1.20,1.48,-0.05,0.00,-0.04,fall_forward
406839,9.90,-1.29,1.60,-0.05,-0.02,-0.03,fall_forward
406859,10.04,-1.19,1.59,-0.04,-0.01,-0.03,fall_forward
406879,10.08,-1.28,1.62,-0.03,-0.02,-0.03,fall_forward
406899,9.93,-1.28,1.66,-0.04,-0.00,-0.03,fall_forward
406919,9.98,-1.33,1.70,-0.03,-0.00,-0.04,fall_forward
406939,10.00,-1.22,1.70,-0.06,0.01,-0.04,fall_forward
406959,9.97,-1.26,1.47,-0.04,0.00,-0.03,fall_forward
406979,9.90,-1.31,1.52,-0.03,0.02,-0.03,fall_forward
406999,9.94,-1.28,1.70,-0.03,-0.01,-0.03,fall_forward
407019,9.94,-1.33,1.63,-0.04,0.00,-0.03,fall_forward
407039,9.96,-1.35,1.62,-0.03,-0.01,-0.03,fall_forward
407059,9.96,-1.29,1.55,-0.03,-0.01,-0.02,fall_forward
407079,9.87,-1.29,1.52,-0.04,-0.03,-0.02,fall_forward
407099,9.84,-1.31,1.46,-0.02,-0.03,-0.02,fall_forward
407119,9.94,-1.25,1.47,-0.01,-0.05,-0.02,fall_forward
407139,9.86,-1.30,1.55,-0.01,-0.05,-0.02,fall_forward
407159,10.02,-1.33,1.55,0.00,-0.04,-0.02,fall_forward
407179,10.00,-1.29,1.61,0.00,-0.01,-0.02,fall_forward
407199,9.89,-1.26,1.72,-0.01,-0.04,-0.02,fall_forward
407219,9.79,-1.32,1.71,-0.03,-0.06,-0.02,fall_forward
407239,9.85,-1.26,1.54,-0.01,-0.07,-0.03,fall_forward
407259,10.03,-1.33,1.54,0.00,-0.08,-0.03,fall_forward
407279,10.03,-1.36,1.60,0.00,-0.05,-0.02,fall_forward
407299,10.00,-1.31,1.59,-0.01,-0.06,-0.02,fall_forward
407319,10.04,-1.26,1.44,-0.02,-0.06,-0.03,fall_forward
407339,10.11,-1.37,1.53,-0.02,-0.04,-0.02,fall_forward
407359,10.00,-1.30,1.53,-0.01,-0.03,-0.01,fall_forward
407379,10.00,-1.36,1.51,-0.00,-0.00,-0.02,fall_forward
407399,9.96,-1.30,1.59,-0.01,-0.01,-0.01,fall_forward
407419,9.83,-1.34,1.58,-0.04,-0.03,-0.02,fall_forward
407439,9.86,-1.31,1.42,-0.03,-0.05,-0.02,fall_forward
407459,10.03,-1.48,1.44,0.00,-0.05,-0.03,fall_forward
407479,10.16,-1.43,1.69,-0.02,-0.04,-0.03,fall_forward
407499,10.08,-1.38,1.36,0.00,-0.01,-0.01,fall_forward
407519,10.05,-1.39,1.60,0.04,-0.01,-0.01,fall_forward
407539,9.78,-1.27,1.70,-0.03,-0.05,-0.02,fall_forward
407559,9.94,-1.39,1.37,-0.02,-0.06,-0.04,fall_forward
407579,10.03,-1.29,1.42,-0.01,-0.03,-0.04,fall_forward
407599,9.98,-1.26,1.40,-0.02,-0.02,-0.03,fall_forward
407619,9.90,-1.26,1.52,-0.01,-0.01,-0.04,fall_forward
407639,9.97,-1.27,1.52,-0.01,-0.03,-0.03,fall_forward
407659,9.94,-1.32,1.60,-0.02,-0.03,-0.04,fall_forward
407679,10.01,-1.33,1.48,-0.02,-0.03,-0.03,fall_forward
407699,10.02,-1.41,1.58,0.00,-0.05,-0.04,fall_forward
407719,9.92,-1.36,1.65,-0.02,-0.03,-0.04,fall_forward
407739,9.91,-1.43,1.50,-0.01,-0.02,-0.03,fall_forward
407759,9.96,-1.39,1.49,0.01,-0.00,-0.03,fall_forward
407779,9.94,-1.31,1.63,0.01,-0.03,-0.03,fall_forward
407799,9.90,-1.26,1.45,-0.01,-0.03,-0.03,fall_forward
407819,9.86,-1.29,1.54,-0.02,-0.02,-0.03,fall_forward
407839,9.95,-1.32,1.51,-0.02,-0.02,-0.04,fall_forward
407859,10.00,-1.35,1.59,-0.01,-0.04,-0.03,fall_forward
407879,10.00,-1.31,1.50,0.00,-0.05,-0.02,fall_forward
407899,9.92,-1.37,1.52,0.02,-0.05,-0.02,fall_forward
407919,9.95,-1.37,1.46,0.02,-0.04,-0.02,fall_forward
407939,9.90,-1.35,1.52,0.03,-0.06,-0.02,fall_forward
407959,9.97,-1.38,1.53,0.03,-0.08,-0.01,fall_forward
407979,9.90,-1.38,1.52,0.04,-0.08,-0.02,fall_forward
407999,10.09,-1.41,1.58,0.04,-0.09,-0.02,fall_forward
408019,10.07,-1.40,1.67,0.05,-0.10,-0.02,fall_forward
408039,10.06,-1.40,1.54,0.05,-0.08,-0.01,fall_forward
408059,9.96,-1.45,1.48,0.06,-0.08,-0.00,fall_forward
408079,9.94,-1.40,1.56,0.06,-0.05,-0.00,fall_forward
408099,9.86,-1.27,1.53,0.06,-0.07,-0.01,fall_forward
408119,10.01,-1.26,1.44,0.05,-0.07,-0.01,fall_forward
408139,10.12,-1.20,1.30,0.03,-0.05,-0.01,fall_forward
408159,10.16,-1.17,1.41,0.03,-0.03,-0.01,fall_forward
408179,10.10,-1.31,1.41,0.02,0.00,-0.02,fall_forward
408199,9.96,-1.22,1.43,-0.01,0.01,-0.02,fall_forward
408219,9.90,-1.37,1.33,0.01,-0.02,-0.02,fall_forward
408239,9.95,-1.42,1.53,0.01,-0.03,-0.04,fall_forward
408259,9.97,-1.36,1.53,-0.01,-0.03,-0.03,fall_forward
408279,10.13,-1.23,1.42,0.02,-0.03,-0.02,fall_forward
408299,10.06,-1.33,1.51,0.03,-0.02,-0.03,fall_forward
408319,9.99,-1.31,1.47,0.00,0.00,-0.04,fall_forward
408339,9.86,-1.32,1.39,0.01,-0.03,-0.05,fall_forward
408359,9.96,-1.28,1.42,0.00,-0.05,-0.05,fall_forward
408379,10.00,-1.28,1.41,0.01,-0.05,-0.05,fall_forward
408399,9.99,-1.29,1.49,0.01,-0.03,-0.04,fall_forward
408419,10.02,-1.24,1.60,0.00,-0.01,-0.04,fall_forward
408439,9.97,-1.29,1.45,-0.01,-0.00,-0.05,fall_forward
408459,9.99,-1.39,1.38,-0.00,-0.01,-0.04,fall_forward
408572,10.00,-1.19,1.47,-0.02,-0.03,-0.04,fall_forward
408592,9.94,-1.31,1.42,-0.03,-0.02,-0.04,fall_forward
408612,10.01,-1.25,1.43,-0.05,-0.02,-0.05,fall_forward
408632,9.93,-1.29,1.35,-0.06,0.00,-0.05,fall_forward
408652,9.87,-1.35,1.36,-0.05,0.01,-0.05,fall_forward
408672,9.87,-1.36,1.38,-0.03,-0.03,-0.05,fall_forward
408692,10.07,-1.33,1.64,-0.01,-0.08,-0.05,fall_forward
408712,10.20,-1.33,1.49,-0.01,-0.08,-0.04,fall_forward
408732,10.13,-1.34,1.44,-0.01,-0.04,-0.04,fall_forward
408752,9.90,-1.30,1.44,-0.01,-0.00,-0.04,fall_forward
408772,9.84,-1.31,1.40,-0.01,-0.03,-0.03,fall_forward
408792,9.95,-1.36,1.43,-0.01,-0.04,-0.04,fall_forward
408812,10.07,-1.37,1.44,-0.00,-0.02,-0.04,fall_forward
408832,10.01,-1.29,1.46,-0.00,-0.02,-0.03,fall_forward
408852,9.93,-1.31,1.56,-0.00,-0.03,-0.03,fall_forward
408872,10.03,-1.31,1.52,0.01,-0.04,-0.03,fall_forward
408892,10.06,-1.31,1.42,0.01,-0.05,-0.03,fall_forward
408912,10.05,-1.31,1.45,0.00,-0.06,-0.03,fall_forward
408932,9.97,-1.26,1.40,-0.00,-0.05,-0.03,fall_forward
408952,10.03,-1.30,1.52,0.01,-0.06,-0.02,fall_forward
408972,9.96,-1.29,1.43,0.01,-0.04,-0.03,fall_forward
408992,10.01,-1.31,1.37,0.01,-0.05,-0.02,fall_forward
409012,10.01,-1.23,1.53,-0.00,-0.03,-0.02,fall_forward
409032,9.98,-1.22,1.35,-0.02,-0.03,-0.03,fall_forward
409052,10.00,-1.19,1.42,-0.04,-0.04,-0.03,fall_forward
409072,10.03,-1.24,1.28,-0.04,-0.03,-0.03,fall_forward
409092,9.91,-1.32,1.46,-0.03,-0.04,-0.04,fall_forward
409112,9.91,-1.25,1.42,-0.06,-0.03,-0.04,fall_forward
409132,9.93,-1.24,1.54,-0.06,-0.06,-0.04,fall_forward
409152,10.05,-1.30,1.61,-0.07,-0.06,-0.04,fall_forward
409172,9.99,-1.35,1.54,-0.08,-0.07,-0.05,fall_forward
409192,9.99,-1.31,1.32,-0.08,-0.07,-0.04,fall_forward
409212,10.07,-1.21,1.41,-0.07,-0.07,-0.04,fall_forward
409232,9.99,-1.24,1.38,-0.07,-0.06,-0.04,fall_forward
409252,10.05,-1.23,1.31,-0.05,-0.05,-0.03,fall_forward
409272,9.98,-1.24,1.48,-0.06,-0.03,-0.03,fall_forward
409292,10.07,-1.21,1.40,-0.06,-0.03,-0.03,fall_forward
409312,10.00,-1.32,1.31,-0.05,-0.03,-0.03,fall_forward
409332,10.02,-1.34,1.35,-0.04,-0.02,-0.04,fall_forward
409352,9.98,-1.30,1.45,-0.05,-0.02,-0.04,fall_forward
409372,10.03,-1.35,1.43,-0.05,-0.03,-0.03,fall_forward
409392,10.01,-1.33,1.44,-0.06,-0.02,-0.03,fall_forward
409412,9.93,-1.33,1.47,-0.06,-0.01,-0.04,fall_forward
409432,9.97,-1.24,1.41,-0.05,-0.00,-0.04,fall_forward
409452,9.97,-1.38,1.46,-0.06,-0.02,-0.04,fall_forward
409472,10.00,-1.30,1.47,-0.07,-0.02,-0.04,fall_forward
409492,10.06,-1.28,1.42,-0.07,-0.01,-0.04,fall_forward
409512,10.01,-1.31,1.32,-0.07,0.00,-0.04,fall_forward
409532,10.01,-1.30,1.35,-0.06,-0.00,-0.04,fall_forward
409552,10.01,-1.31,1.51,-0.05,-0.00,-0.04,fall_forward
409572,10.01,-1.36,1.45,-0.06,0.00,-0.04,fall_forward
409592,10.15,-1.28,1.48,-0.05,-0.01,-0.04,fall_forward
409612,10.01,-1.32,1.31,-0.07,0.04,-0.04,fall_forward
409632,9.90,-1.29,1.27,-0.07,0.02,-0.04,fall_forward
409652,9.91,-1.28,1.38,-0.06,-0.02,-0.04,fall_forward
409672,10.02,-1.35,1.38,-0.07,-0.02,-0.03,fall_forward
409692,10.01,-1.37,1.31,-0.06,-0.01,-0.04,fall_forward
409712,9.98,-1.33,1.42,-0.05,-0.01,-0.03,fall_forward
409732,10.01,-1.28,1.42,-0.06,-0.02,-0.03,fall_forward
409752,10.10,-1.33,1.41,-0.07,-0.01,-0.04,fall_forward
409772,10.13,-1.33,1.41,-0.06,0.00,-0.03,fall_forward
409794,9.88,-1.34,1.35,-0.04,0.01,-0.03,fall_forward
409814,9.91,-1.28,1.52,-0.05,-0.00,-0.04,fall_forward
409834,9.86,-1.25,1.37,-0.07,-0.02,-0.04,fall_forward
409854,9.99,-1.33,1.46,-0.07,-0.02,-0.04,fall_forward
409874,10.04,-1.29,1.38,-0.06,-0.01,-0.04,fall_forward
409894,10.03,-1.33,1.44,-0.06,-0.00,-0.04,fall_forward
409914,9.98,-1.30,1.47,-0.08,-0.00,-0.04,fall_forward
409934,10.09,-1.33,1.39,-0.06,-0.00,-0.04,fall_forward
409954,10.00,-1.33,1.38,-0.06,0.03,-0.04,fall_forward
409974,9.98,-1.18,1.39,-0.08,0.02,-0.05,fall_forward
409994,9.87,-1.34,1.24,-0.05,-0.01,-0.03,fall_forward
410014,10.08,-1.47,1.67,-0.04,-0.06,-0.04,fall_forward
410034,10.01,-1.41,1.45,-0.08,-0.02,-0.04,fall_forward
410054,9.98,-1.38,1.23,-0.06,-0.01,-0.05,fall_forward
410074,9.94,-1.31,1.33,-0.05,-0.01,-0.04,fall_forward
410094,9.88,-1.29,1.36,-0.05,-0.01,-0.03,fall_forward
410114,9.94,-1.25,1.39,-0.03,-0.02,-0.04,fall_forward
410134,10.00,-1.28,1.47,-0.03,-0.04,-0.03,fall_forward
410154,9.96,-1.31,1.30,-0.03,-0.04,-0.03,fall_forward
410174,9.98,-1.34,1.35,-0.02,-0.05,-0.03,fall_forward
410194,9.99,-1.36,1.52,-0.01,-0.05,-0.03,fall_forward
410214,10.06,-1.35,1.41,-0.02,-0.06,-0.03,fall_forward
410234,10.05,-1.38,1.43,-0.01,-0.06,-0.03,fall_forward
410254,9.99,-1.33,1.43,-0.02,-0.03,-0.03,fall_forward
410274,9.93,-1.27,1.44,-0.00,-0.02,-0.03,fall_forward
410294,9.94,-1.31,1.44,-0.01,-0.05,-0.03,fall_forward
410314,9.84,-1.34,1.37,-0.01,-0.04,-0.04,fall_forward
410334,9.99,-1.28,1.49,-0.01,-0.06,-0.04,fall_forward
410354,10.02,-1.34,1.42,-0.02,-0.07,-0.04,fall_forward
410374,10.06,-1.36,1.38,-0.02,-0.06,-0.03,fall_forward
410394,10.00,-1.36,1.34,-0.01,-0.04,-0.03,fall_forward
410414,10.00,-1.34,1.47,-0.01,-0.05,-0.03,fall_forward
410434,9.99,-1.27,1.52,-0.01,-0.05,-0.03,fall_forward
410454,10.05,-1.33,1.55,-0.01,-0.04,-0.02,fall_forward
410474,10.04,-1.26,1.38,-0.01,-0.02,-0.02,fall_forward
410494,10.08,-1.27,1.41,-0.01,-0.03,-0.02,fall_forward
410514,10.07,-1.32,1.32,-0.01,-0.01,-0.03,fall_forward
410534,10.03,-1.34,1.33,-0.01,-0.02,-0.03,fall_forward
410554,10.03,-1.35,1.28,-0.00,-0.02,-0.03,fall_forward
410574,9.93,-1.39,1.30,0.00,-0.03,-0.03,fall_forward
410594,10.02,-1.37,1.41,-0.00,-0.05,-0.03,fall_forward
410614,10.02,-1.25,1.47,-0.02,-0.04,-0.04,fall_forward
410634,10.02,-1.35,1.39,-0.02,-0.03,-0.04,fall_forward
410654,10.03,-1.34,1.27,-0.01,-0.03,-0.03,fall_forward
410674,10.03,-1.37,1.35,-0.00,-0.01,-0.03,fall_forward
410695,9.97,-1.30,1.33,-0.01,-0.01,-0.03,fall_forward
410715,10.01,-1.39,1.29,0.01,-0.03,-0.03,fall_forward
410735,9.99,-1.37,1.39,0.02,-0.01,-0.05,fall_forward
410755,10.06,-1.35,1.38,-0.02,0.00,-0.04,fall_forward
410775,10.07,-1.33,1.24,0.01,-0.02,-0.03,fall_forward
410795,10.01,-1.40,1.49,0.03,-0.01,-0.03,fall_forward
410815,10.02,-1.28,1.47,0.00,-0.01,-0.03,fall_forward
410835,9.92,-1.32,1.22,0.02,-0.03,-0.03,fall_forward
410855,10.01,-1.31,1.27,0.03,-0.05,-0.04,fall_forward
410875,10.00,-1.38,1.26,0.03,-0.04,-0.04,fall_forward
410895,9.99,-1.44,1.38,0.03,-0.03,-0.04,fall_forward
410915,10.02,-1.43,1.33,0.04,-0.03,-0.04,fall_forward
410935,10.14,-1.36,1.30,0.04,-0.02,-0.05,fall_forward
410955,10.07,-1.45,1.13,0.04,-0.01,-0.06,fall_forward
410975,9.90,-1.60,0.91,0.10,-0.05,-0.09,fall_forward
410995,9.83,-1.80,1.02,0.14,-0.15,-0.09,fall_forward
411015,9.94,-1.82,0.93,0.15,-0.20,-0.08,fall_forward
411035,10.13,-1.42,0.99,0.08,-0.20,-0.09,fall_forward
411055,10.23,-1.03,0.64,-0.03,-0.14,-0.12,fall_forward
411075,10.16,-0.51,0.56,-0.13,-0.13,-0.19,fall_forward
411095,10.19,-0.25,0.85,-0.31,-0.11,-0.28,fall_forward
411115,10.02,-0.12,0.80,-0.51,-0.10,-0.39,fall_forward
411135,10.09,-0.20,0.45,-0.66,-0.10,-0.48,fall_forward
411155,10.18,-0.33,0.62,-0.80,-0.08,-0.52,fall_forward
411175,10.07,-0.39,0.92,-0.93,-0.05,-0.54,fall_forward
411195,10.08,-0.33,1.12,-1.05,-0.04,-0.54,fall_forward
411215,10.25,-0.51,1.01,-1.11,-0.09,-0.54,fall_forward
411235,10.56,-0.46,1.14,-1.14,-0.11,-0.54,fall_forward
411255,10.66,-0.56,1.12,-1.21,-0.04,-0.54,fall_forward
411275,10.20,-0.96,0.88,-1.20,0.04,-0.51,fall_forward
411295,9.79,-1.28,1.34,-1.10,0.02,-0.46,fall_forward
411315,9.60,-1.61,1.70,-0.98,-0.14,-0.37,fall_forward
411335,9.63,-1.28,1.58,-0.83,-0.20,-0.29,fall_forward
411355,10.15,-1.00,1.16,-0.71,-0.12,-0.20,fall_forward
411375,10.28,-1.26,0.93,-0.49,-0.03,-0.22,fall_forward
411395,10.62,-1.22,1.38,-0.31,0.04,-0.24,fall_forward
411415,10.42,-0.87,1.70,-0.26,0.06,-0.17,fall_forward
411435,10.41,-0.56,1.47,-0.21,0.09,-0.11,fall_forward
411455,10.36,-0.32,1.39,-0.14,0.20,-0.07,fall_forward
411475,10.24,-0.16,1.48,-0.09,0.32,-0.07,fall_forward
411495,10.32,-0.08,1.69,-0.09,0.35,-0.05,fall_forward
411515,10.32,-0.06,1.76,-0.14,0.39,-0.05,fall_forward
411535,10.18,-0.26,1.87,-0.18,0.39,-0.05,fall_forward
411555,10.15,-0.21,2.04,-0.19,0.39,-0.04,fall_forward
411575,10.05,-0.11,2.11,-0.24,0.37,-0.05,fall_forward
411595,9.96,-0.11,2.12,-0.29,0.33,-0.05,fall_forward
411615,10.11,-0.04,1.93,-0.33,0.30,-0.04,fall_forward
411635,9.94,-0.17,1.59,-0.44,0.40,-0.04,fall_forward
411655,9.77,-0.37,2.07,-0.47,0.33,-0.06,fall_forward
411675,9.93,-0.47,1.79,-0.48,0.29,-0.06,fall_forward
411695,10.04,-0.58,1.82,-0.45,0.25,-0.06,fall_forward
411715,10.32,-0.50,1.96,-0.44,0.19,-0.07,fall_forward
411735,10.46,-0.74,1.71,-0.45,0.21,-0.08,fall_forward
411755,10.34,-0.70,1.38,-0.41,0.33,-0.11,fall_forward
411775,9.56,-0.89,1.53,-0.35,0.37,-0.14,fall_forward
411795,9.09,-1.04,1.92,-0.26,0.28,-0.14,fall_forward
411815,9.17,-1.01,2.11,-0.21,0.14,-0.12,fall_forward
411835,9.40,-0.83,2.05,-0.18,0.05,-0.07,fall_forward
411855,9.88,-0.77,2.21,-0.18,0.03,-0.05,fall_forward
411875,10.06,-0.72,2.15,-0.20,0.09,-0.02,fall_forward
411895,9.72,-0.62,2.07,-0.17,0.13,-0.00,fall_forward
411915,9.49,-0.55,2.26,-0.13,0.10,0.01,fall_forward
411935,9.48,-0.48,2.32,-0.12,0.06,0.02,fall_forward
411955,9.46,-0.36,2.04,-0.14,-0.00,0.02,fall_forward
411975,9.78,-0.43,2.05,-0.19,-0.08,0.01,fall_forward
411995,9.87,-0.64,1.98,-0.21,-0.13,-0.02,fall_forward
412015,9.98,-0.93,2.07,-0.17,-0.20,-0.04,fall_forward
412035,10.07,-0.93,2.18,-0.09,-0.21,-0.06,fall_forward
412055,9.99,-0.80,2.44,-0.06,-0.20,-0.06,fall_forward
412075,9.84,-0.71,2.48,-0.05,-0.18,-0.07,fall_forward
412095,9.82,-0.54,2.33,-0.05,-0.12,-0.06,fall_forward
412115,9.88,-0.33,2.37,-0.04,-0.10,-0.07,fall_forward
412135,10.18,0.05,2.28,-0.05,-0.03,-0.08,fall_forward
412155,9.94,0.37,2.09,-0.10,0.07,-0.12,fall_forward
412175,9.72,0.46,2.29,-0.20,0.03,-0.17,fall_forward
412195,9.91,0.23,2.47,-0.33,0.01,-0.18,fall_forward
412215,10.09,-0.26,2.36,-0.39,-0.01,-0.18,fall_forward
412235,10.30,-0.79,2.22,-0.36,0.04,-0.18,fall_forward
412255,10.01,-0.94,2.33,-0.31,0.12,-0.15,fall_forward
412275,10.06,-0.75,2.37,-0.28,0.17,-0.13,fall_forward
412295,10.01,-0.35,2.20,-0.22,0.20,-0.11,fall_forward
412315,10.08,-0.02,2.46,-0.22,0.21,-0.13,fall_forward
412335,9.84,0.03,2.15,-0.27,0.24,-0.16,fall_forward
412355,9.56,-0.21,2.13,-0.23,0.24,-0.17,fall_forward
412375,9.60,-0.23,2.44,-0.19,0.21,-0.16,fall_forward
412395,9.48,-0.40,2.57,-0.21,0.19,-0.15,fall_forward
412415,9.56,-0.54,2.65,-0.21,0.14,-0.14,fall_forward
412435,9.49,-0.69,2.68,-0.19,0.11,-0.12,fall_forward
412457,9.53,-0.94,2.61,-0.17,0.11,-0.10,fall_forward
412476,9.47,-1.11,2.59,-0.05,0.07,-0.07,fall_forward
412496,9.67,-0.97,3.08,0.01,-0.01,-0.06,fall_forward
412516,9.73,-0.92,2.84,0.02,-0.05,-0.03,fall_forward
412536,9.61,-0.96,2.75,0.06,-0.05,-0.03,fall_forward
412556,9.49,-0.49,2.65,0.11,-0.05,-0.03,fall_forward
412666,9.91,-0.59,2.43,0.12,-0.15,0.04,fall_forward
412686,9.77,-0.20,2.38,0.12,-0.13,0.03,fall_forward
412706,9.69,0.03,2.21,0.09,-0.13,0.01,fall_forward
412726,9.69,-0.06,2.31,0.04,-0.13,-0.03,fall_forward
412746,9.98,-0.16,2.40,0.01,-0.09,-0.04,fall_forward
412766,9.97,-0.47,2.46,0.02,-0.00,-0.01,fall_forward
412786,9.73,-0.59,2.61,0.08,0.01,0.03,fall_forward
412806,9.82,-0.52,2.60,0.08,0.05,0.05,fall_forward
412826,9.78,-0.38,2.79,0.06,0.08,0.06,fall_forward
